Wteam,Lteam,Home,Neutral,Away
2012_1281,2012_1455,0,1,0
2012_1281,2012_1458,0,1,0
2012_1281,2012_1462,0,1,0
2012_1285,2012_1290,0,1,0
2012_1285,2012_1293,0,1,0
2012_1285,2012_1301,0,1,0
2012_1285,2012_1307,0,1,0
2012_1285,2012_1308,0,1,0
2012_1285,2012_1313,0,1,0
2012_1285,2012_1314,0,1,0
2012_1285,2012_1323,0,1,0
2012_1285,2012_1325,0,1,0
2012_1285,2012_1326,0,1,0
2012_1285,2012_1345,0,1,0
2012_1285,2012_1355,0,1,0
2012_1285,2012_1361,0,1,0
2012_1285,2012_1378,0,1,0
2012_1285,2012_1379,0,1,0
2012_1285,2012_1382,0,1,0
2012_1285,2012_1387,0,1,0
2012_1285,2012_1388,0,1,0
2012_1285,2012_1393,0,1,0
2012_1285,2012_1396,0,1,0
2012_1285,2012_1400,0,1,0
2012_1285,2012_1421,0,1,0
2012_1285,2012_1424,0,1,0
2012_1285,2012_1433,0,1,0
2012_1285,2012_1435,0,1,0
2012_1285,2012_1436,0,1,0
2012_1285,2012_1438,0,1,0
2012_1285,2012_1443,0,1,0
2012_1285,2012_1452,0,1,0
2012_1285,2012_1455,0,1,0
2012_1285,2012_1458,0,1,0
2012_1285,2012_1462,0,1,0
2012_1290,2012_1293,0,1,0
2012_1290,2012_1301,0,1,0
2012_1290,2012_1307,0,1,0
2012_1290,2012_1308,0,1,0
2012_1290,2012_1313,0,1,0
2012_1290,2012_1314,0,1,0
2012_1290,2012_1323,0,1,0
2012_1290,2012_1325,0,1,0
2012_1290,2012_1326,0,1,0
2012_1290,2012_1345,0,1,0
2012_1290,2012_1355,0,1,0
2012_1290,2012_1361,0,1,0
2012_1290,2012_1378,0,1,0
2012_1290,2012_1379,0,1,0
2012_1290,2012_1382,0,1,0
2012_1290,2012_1387,0,1,0
2012_1290,2012_1388,0,1,0
2012_1290,2012_1393,0,1,0
2012_1290,2012_1396,0,1,0
2012_1290,2012_1400,0,1,0
2012_1290,2012_1421,0,1,0
2012_1290,2012_1424,0,1,0
2012_1290,2012_1433,0,1,0
2012_1290,2012_1435,0,1,0
2012_1290,2012_1436,0,1,0
2012_1290,2012_1438,0,1,0
2012_1290,2012_1443,0,1,0
2012_1290,2012_1452,0,1,0
2012_1290,2012_1455,0,1,0
2012_1290,2012_1458,0,1,0
2012_1290,2012_1462,0,1,0
2012_1293,2012_1301,0,1,0
2012_1293,2012_1307,0,1,0
2012_1293,2012_1308,0,1,0
2012_1293,2012_1313,0,1,0
2012_1293,2012_1314,0,1,0
2012_1293,2012_1323,0,1,0
2012_1293,2012_1325,0,1,0
2012_1293,2012_1326,0,1,0
2012_1293,2012_1345,0,1,0
2012_1293,2012_1355,0,1,0
2012_1293,2012_1361,0,1,0
2012_1293,2012_1378,0,1,0
2012_1293,2012_1379,0,1,0
2012_1293,2012_1382,0,1,0
2012_1293,2012_1387,0,1,0
2012_1293,2012_1388,0,1,0
2012_1293,2012_1393,0,1,0
2012_1293,2012_1396,0,1,0
2012_1293,2012_1400,0,1,0
2012_1293,2012_1421,0,1,0
2012_1293,2012_1424,0,1,0
2012_1293,2012_1433,0,1,0
2012_1293,2012_1435,0,1,0
2012_1293,2012_1436,0,1,0
2012_1293,2012_1438,0,1,0
2012_1293,2012_1443,0,1,0
2012_1293,2012_1452,0,1,0
2012_1293,2012_1455,0,1,0
2012_1293,2012_1458,0,1,0
2012_1293,2012_1462,0,1,0
2012_1301,2012_1307,0,1,0
2012_1301,2012_1308,0,1,0
2012_1301,2012_1313,0,1,0
2012_1301,2012_1314,0,1,0
2012_1301,2012_1323,0,1,0
2012_1301,2012_1325,0,1,0
2012_1301,2012_1326,0,1,0
2012_1301,2012_1345,0,1,0
2012_1301,2012_1355,0,1,0
2012_1301,2012_1361,0,1,0
2012_1301,2012_1378,0,1,0
2012_1301,2012_1379,0,1,0
2012_1301,2012_1382,0,1,0
2012_1301,2012_1387,0,1,0
2012_1301,2012_1388,0,1,0
2012_1301,2012_1393,0,1,0
2012_1301,2012_1396,0,1,0
2012_1301,2012_1400,0,1,0
2012_1301,2012_1421,0,1,0
2012_1301,2012_1424,0,1,0
2012_1301,2012_1433,0,1,0
2012_1301,2012_1435,0,1,0
2012_1301,2012_1436,0,1,0
2012_1301,2012_1438,0,1,0
2012_1301,2012_1443,0,1,0
2012_1301,2012_1452,0,1,0
2012_1301,2012_1455,0,1,0
2012_1301,2012_1458,0,1,0
2012_1301,2012_1462,0,1,0
2012_1307,2012_1308,0,1,0
2012_1307,2012_1313,0,1,0
2012_1307,2012_1314,0,1,0
2012_1307,2012_1323,0,1,0
2012_1307,2012_1325,0,1,0
2012_1307,2012_1326,0,1,0
2012_1307,2012_1345,0,1,0
2012_1307,2012_1355,0,1,0
2012_1307,2012_1361,0,1,0
2012_1307,2012_1378,0,1,0
2012_1307,2012_1379,0,1,0
2012_1307,2012_1382,0,1,0
2012_1307,2012_1387,0,1,0
2012_1307,2012_1388,0,1,0
2012_1307,2012_1393,0,1,0
2012_1307,2012_1396,0,1,0
2012_1307,2012_1400,0,1,0
2012_1307,2012_1421,0,1,0
2012_1307,2012_1424,0,1,0
2012_1307,2012_1433,0,1,0
2012_1307,2012_1435,0,1,0
2012_1307,2012_1436,0,1,0
2012_1307,2012_1438,0,1,0
2012_1307,2012_1443,0,1,0
2012_1307,2012_1452,0,1,0
2012_1307,2012_1455,0,1,0
2012_1307,2012_1458,0,1,0
2012_1307,2012_1462,0,1,0
2012_1308,2012_1313,0,1,0
2012_1308,2012_1314,0,1,0
2012_1308,2012_1323,0,1,0
2012_1308,2012_1325,0,1,0
2012_1308,2012_1326,0,1,0
2012_1308,2012_1345,0,1,0
2012_1308,2012_1355,0,1,0
2012_1308,2012_1361,0,1,0
2012_1308,2012_1378,0,1,0
2012_1308,2012_1379,0,1,0
2012_1308,2012_1382,0,1,0
2012_1308,2012_1387,0,1,0
2012_1308,2012_1388,0,1,0
2012_1308,2012_1393,0,1,0
2012_1308,2012_1396,0,1,0
2012_1308,2012_1400,0,1,0
2012_1308,2012_1421,0,1,0
2012_1308,2012_1424,0,1,0
2012_1308,2012_1433,0,1,0
2012_1308,2012_1435,0,1,0
2012_1308,2012_1436,0,1,0
2012_1308,2012_1438,0,1,0
2012_1308,2012_1443,0,1,0
2012_1308,2012_1452,0,1,0
2012_1308,2012_1455,0,1,0
2012_1308,2012_1458,0,1,0
2012_1308,2012_1462,0,1,0
2012_1313,2012_1314,0,1,0
2012_1313,2012_1323,0,1,0
2012_1313,2012_1325,0,1,0
2012_1313,2012_1326,0,1,0
2012_1313,2012_1345,0,1,0
2012_1313,2012_1355,0,1,0
2012_1313,2012_1361,0,1,0
2012_1313,2012_1378,0,1,0
2012_1313,2012_1379,0,1,0
2012_1313,2012_1382,0,1,0
2012_1313,2012_1387,0,1,0
2012_1313,2012_1388,0,1,0
2012_1313,2012_1393,0,1,0
2012_1313,2012_1396,0,1,0
2012_1313,2012_1400,0,1,0
2012_1313,2012_1421,0,1,0
2012_1313,2012_1424,0,1,0
2012_1313,2012_1433,0,1,0
2012_1313,2012_1435,0,1,0
2012_1313,2012_1436,0,1,0
2012_1313,2012_1438,0,1,0
2012_1313,2012_1443,0,1,0
2012_1313,2012_1452,0,1,0
2012_1313,2012_1455,0,1,0
2012_1313,2012_1458,0,1,0
2012_1313,2012_1462,0,1,0
2012_1314,2012_1323,0,1,0
2012_1314,2012_1325,0,1,0
2012_1314,2012_1326,0,1,0
2012_1314,2012_1345,0,1,0
2012_1314,2012_1355,0,1,0
2012_1314,2012_1361,0,1,0
2012_1314,2012_1378,0,1,0
2012_1314,2012_1379,0,1,0
2012_1314,2012_1382,0,1,0
2012_1314,2012_1387,0,1,0
2012_1314,2012_1388,0,1,0
2012_1314,2012_1393,0,1,0
2012_1314,2012_1396,0,1,0
2012_1314,2012_1400,0,1,0
2012_1314,2012_1421,0,1,0
2012_1314,2012_1424,0,1,0
2012_1314,2012_1433,0,1,0
2012_1314,2012_1435,0,1,0
2012_1314,2012_1436,0,1,0
2012_1314,2012_1438,0,1,0
2012_1314,2012_1443,0,1,0
2012_1314,2012_1452,0,1,0
2012_1314,2012_1455,0,1,0
2012_1314,2012_1458,0,1,0
2012_1314,2012_1462,0,1,0
2012_1323,2012_1325,0,1,0
2012_1323,2012_1326,0,1,0
2012_1323,2012_1345,0,1,0
2012_1323,2012_1355,0,1,0
2012_1323,2012_1361,0,1,0
2012_1323,2012_1378,0,1,0
2012_1323,2012_1379,0,1,0
2012_1323,2012_1382,0,1,0
2012_1323,2012_1387,0,1,0
2012_1323,2012_1388,0,1,0
2012_1323,2012_1393,0,1,0
2012_1323,2012_1396,0,1,0
2012_1323,2012_1400,0,1,0
2012_1323,2012_1421,0,1,0
2012_1323,2012_1424,0,1,0
2012_1323,2012_1433,0,1,0
2012_1323,2012_1435,0,1,0
2012_1323,2012_1436,0,1,0
2012_1323,2012_1438,0,1,0
2012_1323,2012_1443,0,1,0
2012_1323,2012_1452,0,1,0
2012_1323,2012_1455,0,1,0
2012_1323,2012_1458,0,1,0
2012_1323,2012_1462,0,1,0
2012_1325,2012_1326,0,1,0
2012_1325,2012_1345,0,1,0
2012_1325,2012_1355,0,1,0
2012_1325,2012_1361,0,1,0
2012_1325,2012_1378,0,1,0
2012_1325,2012_1379,0,1,0
2012_1325,2012_1382,0,1,0
2012_1325,2012_1387,0,1,0
2012_1325,2012_1388,0,1,0
2012_1325,2012_1393,0,1,0
2012_1325,2012_1396,0,1,0
2012_1325,2012_1400,0,1,0
2012_1325,2012_1421,0,1,0
2012_1325,2012_1424,0,1,0
2012_1325,2012_1433,0,1,0
2012_1325,2012_1435,0,1,0
2012_1325,2012_1436,0,1,0
2012_1325,2012_1438,0,1,0
2012_1325,2012_1443,0,1,0
2012_1325,2012_1452,0,1,0
2012_1325,2012_1455,0,1,0
2012_1325,2012_1458,0,1,0
2012_1325,2012_1462,0,1,0
2012_1326,2012_1345,0,1,0
2012_1326,2012_1355,0,1,0
2012_1326,2012_1361,0,1,0
2012_1326,2012_1378,0,1,0
2012_1326,2012_1379,0,1,0
2012_1326,2012_1382,0,1,0
2012_1326,2012_1387,0,1,0
2012_1326,2012_1388,0,1,0
2012_1326,2012_1393,0,1,0
2012_1326,2012_1396,0,1,0
2012_1326,2012_1400,0,1,0
2012_1326,2012_1421,0,1,0
2012_1326,2012_1424,0,1,0
2012_1326,2012_1433,0,1,0
2012_1326,2012_1435,0,1,0
2012_1326,2012_1436,0,1,0
2012_1326,2012_1438,0,1,0
2012_1326,2012_1443,0,1,0
2012_1326,2012_1452,0,1,0
2012_1326,2012_1455,0,1,0
2012_1326,2012_1458,0,1,0
2012_1326,2012_1462,0,1,0
2012_1345,2012_1355,0,1,0
2012_1345,2012_1361,0,1,0
2012_1345,2012_1378,0,1,0
2012_1345,2012_1379,0,1,0
2012_1345,2012_1382,0,1,0
2012_1345,2012_1387,0,1,0
2012_1345,2012_1388,0,1,0
2012_1345,2012_1393,0,1,0
2012_1345,2012_1396,0,1,0
2012_1345,2012_1400,0,1,0
2012_1345,2012_1421,0,1,0
2012_1345,2012_1424,0,1,0
2012_1345,2012_1433,0,1,0
2012_1345,2012_1435,0,1,0
2012_1345,2012_1436,0,1,0
2012_1345,2012_1438,0,1,0
2012_1345,2012_1443,0,1,0
2012_1345,2012_1452,0,1,0
2012_1345,2012_1455,0,1,0
2012_1345,2012_1458,0,1,0
2012_1345,2012_1462,0,1,0
2012_1355,2012_1361,0,1,0
2012_1355,2012_1378,0,1,0
2012_1355,2012_1379,0,1,0
2012_1355,2012_1382,0,1,0
2012_1355,2012_1387,0,1,0
2012_1355,2012_1388,0,1,0
2012_1355,2012_1393,0,1,0
2012_1355,2012_1396,0,1,0
2012_1355,2012_1400,0,1,0
2012_1355,2012_1421,0,1,0
2012_1355,2012_1424,0,1,0
2012_1355,2012_1433,0,1,0
2012_1355,2012_1435,0,1,0
2012_1355,2012_1436,0,1,0
2012_1355,2012_1438,0,1,0
2012_1355,2012_1443,0,1,0
2012_1355,2012_1452,0,1,0
2012_1355,2012_1455,0,1,0
2012_1355,2012_1458,0,1,0
2012_1355,2012_1462,0,1,0
2012_1361,2012_1378,0,1,0
2012_1361,2012_1379,0,1,0
2012_1361,2012_1382,0,1,0
2012_1361,2012_1387,0,1,0
2012_1361,2012_1388,0,1,0
2012_1361,2012_1393,0,1,0
2012_1361,2012_1396,0,1,0
2012_1361,2012_1400,0,1,0
2012_1361,2012_1421,0,1,0
2012_1361,2012_1424,0,1,0
2012_1361,2012_1433,0,1,0
2012_1361,2012_1435,0,1,0
2012_1361,2012_1436,0,1,0
2012_1361,2012_1438,0,1,0
2012_1361,2012_1443,0,1,0
2012_1361,2012_1452,0,1,0
2012_1361,2012_1455,0,1,0
2012_1361,2012_1458,0,1,0
2012_1361,2012_1462,0,1,0
2012_1378,2012_1379,0,1,0
2012_1378,2012_1382,0,1,0
2012_1378,2012_1387,0,1,0
2012_1378,2012_1388,0,1,0
2012_1378,2012_1393,0,1,0
2012_1378,2012_1396,0,1,0
2012_1378,2012_1400,0,1,0
2012_1378,2012_1421,0,1,0
2012_1378,2012_1424,0,1,0
2012_1378,2012_1433,0,1,0
2012_1378,2012_1435,0,1,0
2012_1378,2012_1436,0,1,0
2012_1378,2012_1438,0,1,0
2012_1378,2012_1443,0,1,0
2012_1378,2012_1452,0,1,0
2012_1378,2012_1455,0,1,0
2012_1378,2012_1458,0,1,0
2012_1378,2012_1462,0,1,0
2012_1379,2012_1382,0,1,0
2012_1379,2012_1387,0,1,0
2012_1379,2012_1388,0,1,0
2012_1379,2012_1393,0,1,0
2012_1379,2012_1396,0,1,0
2012_1379,2012_1400,0,1,0
2012_1379,2012_1421,0,1,0
2012_1379,2012_1424,0,1,0
2012_1379,2012_1433,0,1,0
2012_1379,2012_1435,0,1,0
2012_1379,2012_1436,0,1,0
2012_1379,2012_1438,0,1,0
2012_1379,2012_1443,0,1,0
2012_1379,2012_1452,0,1,0
2012_1379,2012_1455,0,1,0
2012_1379,2012_1458,0,1,0
2012_1379,2012_1462,0,1,0
2012_1382,2012_1387,0,1,0
2012_1382,2012_1388,0,1,0
2012_1382,2012_1393,0,1,0
2012_1382,2012_1396,0,1,0
2012_1382,2012_1400,0,1,0
2012_1382,2012_1421,0,1,0
2012_1382,2012_1424,0,1,0
2012_1382,2012_1433,0,1,0
2012_1382,2012_1435,0,1,0
2012_1382,2012_1436,0,1,0
2012_1382,2012_1438,0,1,0
2012_1382,2012_1443,0,1,0
2012_1382,2012_1452,0,1,0
2012_1382,2012_1455,0,1,0
2012_1382,2012_1458,0,1,0
2012_1382,2012_1462,0,1,0
2012_1387,2012_1388,0,1,0
2012_1387,2012_1393,0,1,0
2012_1387,2012_1396,0,1,0
2012_1387,2012_1400,0,1,0
2012_1387,2012_1421,0,1,0
2012_1387,2012_1424,0,1,0
2012_1387,2012_1433,0,1,0
2012_1387,2012_1435,0,1,0
2012_1387,2012_1436,0,1,0
2012_1387,2012_1438,0,1,0
2012_1387,2012_1443,0,1,0
2012_1387,2012_1452,0,1,0
2012_1387,2012_1455,0,1,0
2012_1387,2012_1458,0,1,0
2012_1387,2012_1462,0,1,0
2012_1388,2012_1393,0,1,0
2012_1388,2012_1396,0,1,0
2012_1388,2012_1400,0,1,0
2012_1388,2012_1421,0,1,0
2012_1388,2012_1424,0,1,0
2012_1388,2012_1433,0,1,0
2012_1388,2012_1435,0,1,0
2012_1388,2012_1436,0,1,0
2012_1388,2012_1438,0,1,0
2012_1388,2012_1443,0,1,0
2012_1388,2012_1452,0,1,0
2012_1388,2012_1455,0,1,0
2012_1388,2012_1458,0,1,0
2012_1388,2012_1462,0,1,0
2012_1393,2012_1396,0,1,0
2012_1393,2012_1400,0,1,0
2012_1393,2012_1421,0,1,0
2012_1393,2012_1424,0,1,0
2012_1393,2012_1433,0,1,0
2012_1393,2012_1435,0,1,0
2012_1393,2012_1436,0,1,0
2012_1393,2012_1438,0,1,0
2012_1393,2012_1443,0,1,0
2012_1393,2012_1452,0,1,0
2012_1393,2012_1455,0,1,0
2012_1393,2012_1458,0,1,0
2012_1393,2012_1462,0,1,0
2012_1396,2012_1400,0,1,0
2012_1396,2012_1421,0,1,0
2012_1396,2012_1424,0,1,0
2012_1396,2012_1433,0,1,0
2012_1396,2012_1435,0,1,0
2012_1396,2012_1436,0,1,0
2012_1396,2012_1438,0,1,0
2012_1396,2012_1443,0,1,0
2012_1396,2012_1452,0,1,0
2012_1396,2012_1455,0,1,0
2012_1396,2012_1458,0,1,0
2012_1396,2012_1462,0,1,0
2012_1400,2012_1421,0,1,0
2012_1400,2012_1424,0,1,0
2012_1400,2012_1433,0,1,0
2012_1400,2012_1435,0,1,0
2012_1400,2012_1436,0,1,0
2012_1400,2012_1438,0,1,0
2012_1400,2012_1443,0,1,0
2012_1400,2012_1452,0,1,0
2012_1400,2012_1455,0,1,0
2012_1400,2012_1458,0,1,0
2012_1400,2012_1462,0,1,0
2012_1421,2012_1424,0,1,0
2012_1421,2012_1433,0,1,0
2012_1421,2012_1435,0,1,0
2012_1421,2012_1436,0,1,0
2012_1421,2012_1438,0,1,0
2012_1421,2012_1443,0,1,0
2012_1421,2012_1452,0,1,0
2012_1421,2012_1455,0,1,0
2012_1421,2012_1458,0,1,0
2012_1421,2012_1462,0,1,0
2012_1424,2012_1433,0,1,0
2012_1424,2012_1435,0,1,0
2012_1424,2012_1436,0,1,0
2012_1424,2012_1438,0,1,0
2012_1424,2012_1443,0,1,0
2012_1424,2012_1452,0,1,0
2012_1424,2012_1455,0,1,0
2012_1424,2012_1458,0,1,0
2012_1424,2012_1462,0,1,0
2012_1433,2012_1435,0,1,0
2012_1433,2012_1436,0,1,0
2012_1433,2012_1438,0,1,0
2012_1433,2012_1443,0,1,0
2012_1433,2012_1452,0,1,0
2012_1433,2012_1455,0,1,0
2012_1433,2012_1458,0,1,0
2012_1433,2012_1462,0,1,0
2012_1435,2012_1436,0,1,0
2012_1435,2012_1438,0,1,0
2012_1435,2012_1443,0,1,0
2012_1435,2012_1452,0,1,0
2012_1435,2012_1455,0,1,0
2012_1435,2012_1458,0,1,0
2012_1435,2012_1462,0,1,0
2012_1436,2012_1438,0,1,0
2012_1436,2012_1443,0,1,0
2012_1436,2012_1452,0,1,0
2012_1436,2012_1455,0,1,0
2012_1436,2012_1458,0,1,0
2012_1436,2012_1462,0,1,0
2012_1438,2012_1443,0,1,0
2012_1438,2012_1452,0,1,0
2012_1438,2012_1455,0,1,0
2012_1438,2012_1458,0,1,0
2012_1438,2012_1462,0,1,0
2012_1443,2012_1452,0,1,0
2012_1443,2012_1455,0,1,0
2012_1443,2012_1458,0,1,0
2012_1443,2012_1462,0,1,0
2012_1452,2012_1455,0,1,0
2012_1452,2012_1458,0,1,0
2012_1452,2012_1462,0,1,0
2012_1455,2012_1458,0,1,0
2012_1455,2012_1462,0,1,0
2012_1458,2012_1462,0,1,0
2013_1103,2013_1107,0,1,0
2013_1103,2013_1112,0,1,0
2013_1103,2013_1125,0,1,0
2013_1103,2013_1129,0,1,0
2013_1103,2013_1137,0,1,0
2013_1103,2013_1139,0,1,0
2013_1103,2013_1143,0,1,0
2013_1103,2013_1153,0,1,0
2013_1103,2013_1160,0,1,0
2013_1103,2013_1161,0,1,0
2013_1103,2013_1166,0,1,0
2013_1103,2013_1172,0,1,0
2013_1103,2013_1181,0,1,0
2013_1103,2013_1195,0,1,0
2013_1103,2013_1196,0,1,0
2013_1103,2013_1207,0,1,0
2013_1103,2013_1211,0,1,0
2013_1103,2013_1217,0,1,0
2013_1103,2013_1228,0,1,0
2013_1103,2013_1231,0,1,0
2013_1103,2013_1233,0,1,0
2013_1103,2013_1235,0,1,0
2013_1103,2013_1241,0,1,0
2013_1103,2013_1242,0,1,0
2013_1103,2013_1243,0,1,0
2013_1103,2013_1247,0,1,0
2013_1103,2013_1251,0,1,0
2013_1103,2013_1254,0,1,0
2013_1103,2013_1257,0,1,0
2013_1103,2013_1266,0,1,0
2013_1103,2013_1272,0,1,0
2013_1103,2013_1274,0,1,0
2013_1103,2013_1276,0,1,0
2013_1103,2013_1277,0,1,0
2013_1103,2013_1278,0,1,0
2013_1103,2013_1279,0,1,0
2013_1103,2013_1281,0,1,0
2013_1103,2013_1285,0,1,0
2013_1103,2013_1292,0,1,0
2013_1103,2013_1299,0,1,0
2013_1103,2013_1301,0,1,0
2013_1103,2013_1307,0,1,0
2013_1103,2013_1308,0,1,0
2013_1103,2013_1314,0,1,0
2013_1103,2013_1322,0,1,0
2013_1103,2013_1323,0,1,0
2013_1103,2013_1326,0,1,0
2013_1103,2013_1328,0,1,0
2013_1103,2013_1329,0,1,0
2013_1103,2013_1332,0,1,0
2013_1103,2013_1334,0,1,0
2013_1103,2013_1338,0,1,0
2013_1103,2013_1355,0,1,0
2013_1103,2013_1361,0,1,0
2013_1103,2013_1380,0,1,0
2013_1103,2013_1387,0,1,0
2013_1103,2013_1388,0,1,0
2013_1103,2013_1393,0,1,0
2013_1103,2013_1396,0,1,0
2013_1103,2013_1417,0,1,0
2013_1103,2013_1424,0,1,0
2013_1103,2013_1433,0,1,0
2013_1103,2013_1434,0,1,0
2013_1103,2013_1437,0,1,0
2013_1103,2013_1443,0,1,0
2013_1103,2013_1455,0,1,0
2013_1103,2013_1458,0,1,0
2013_1107,2013_1112,0,1,0
2013_1107,2013_1125,0,1,0
2013_1107,2013_1129,0,1,0
2013_1107,2013_1137,0,1,0
2013_1107,2013_1139,0,1,0
2013_1107,2013_1143,0,1,0
2013_1107,2013_1153,0,1,0
2013_1107,2013_1160,0,1,0
2013_1107,2013_1161,0,1,0
2013_1107,2013_1166,0,1,0
2013_1107,2013_1172,0,1,0
2013_1107,2013_1181,0,1,0
2013_1107,2013_1195,0,1,0
2013_1107,2013_1196,0,1,0
2013_1107,2013_1207,0,1,0
2013_1107,2013_1211,0,1,0
2013_1107,2013_1217,0,1,0
2013_1107,2013_1228,0,1,0
2013_1107,2013_1231,0,1,0
2013_1107,2013_1233,0,1,0
2013_1107,2013_1235,0,1,0
2013_1107,2013_1241,0,1,0
2013_1107,2013_1242,0,1,0
2013_1107,2013_1243,0,1,0
2013_1107,2013_1247,0,1,0
2013_1107,2013_1251,0,1,0
2013_1107,2013_1254,0,1,0
2013_1107,2013_1257,0,1,0
2013_1107,2013_1266,0,1,0
2013_1107,2013_1272,0,1,0
2013_1107,2013_1274,0,1,0
2013_1107,2013_1276,0,1,0
2013_1107,2013_1277,0,1,0
2013_1107,2013_1278,0,1,0
2013_1107,2013_1279,0,1,0
2013_1107,2013_1281,0,1,0
2013_1107,2013_1285,0,1,0
2013_1107,2013_1292,0,1,0
2013_1107,2013_1299,0,1,0
2013_1107,2013_1301,0,1,0
2013_1107,2013_1307,0,1,0
2013_1107,2013_1308,0,1,0
2013_1107,2013_1314,0,1,0
2013_1107,2013_1322,0,1,0
2013_1107,2013_1323,0,1,0
2013_1107,2013_1326,0,1,0
2013_1107,2013_1328,0,1,0
2013_1107,2013_1329,0,1,0
2013_1107,2013_1332,0,1,0
2013_1107,2013_1334,0,1,0
2013_1107,2013_1338,0,1,0
2013_1107,2013_1355,0,1,0
2013_1107,2013_1361,0,1,0
2013_1107,2013_1380,0,1,0
2013_1107,2013_1387,0,1,0
2013_1107,2013_1388,0,1,0
2013_1107,2013_1393,0,1,0
2013_1107,2013_1396,0,1,0
2013_1107,2013_1417,0,1,0
2013_1107,2013_1424,0,1,0
2013_1107,2013_1433,0,1,0
2013_1107,2013_1434,0,1,0
2013_1107,2013_1437,0,1,0
2013_1107,2013_1443,0,1,0
2013_1107,2013_1455,0,1,0
2013_1107,2013_1458,0,1,0
2013_1112,2013_1125,0,1,0
2013_1112,2013_1129,0,1,0
2013_1112,2013_1137,0,1,0
2013_1112,2013_1139,0,1,0
2013_1112,2013_1143,0,1,0
2013_1112,2013_1153,0,1,0
2013_1112,2013_1160,0,1,0
2013_1112,2013_1161,0,1,0
2013_1112,2013_1166,0,1,0
2013_1112,2013_1172,0,1,0
2013_1112,2013_1181,0,1,0
2013_1112,2013_1195,0,1,0
2013_1112,2013_1196,0,1,0
2013_1112,2013_1207,0,1,0
2013_1112,2013_1211,0,1,0
2013_1112,2013_1217,0,1,0
2013_1112,2013_1228,0,1,0
2013_1112,2013_1231,0,1,0
2013_1112,2013_1233,0,1,0
2013_1112,2013_1235,0,1,0
2013_1112,2013_1241,0,1,0
2013_1112,2013_1242,0,1,0
2013_1112,2013_1243,0,1,0
2013_1112,2013_1247,0,1,0
2013_1112,2013_1251,0,1,0
2013_1112,2013_1254,0,1,0
2013_1112,2013_1257,0,1,0
2013_1112,2013_1266,0,1,0
2013_1112,2013_1272,0,1,0
2013_1112,2013_1274,0,1,0
2013_1112,2013_1276,0,1,0
2013_1112,2013_1277,0,1,0
2013_1112,2013_1278,0,1,0
2013_1112,2013_1279,0,1,0
2013_1112,2013_1281,0,1,0
2013_1112,2013_1285,0,1,0
2013_1112,2013_1292,0,1,0
2013_1112,2013_1299,0,1,0
2013_1112,2013_1301,0,1,0
2013_1112,2013_1307,0,1,0
2013_1112,2013_1308,0,1,0
2013_1112,2013_1314,0,1,0
2013_1112,2013_1322,0,1,0
2013_1112,2013_1323,0,1,0
2013_1112,2013_1326,0,1,0
2013_1112,2013_1328,0,1,0
2013_1112,2013_1329,0,1,0
2013_1112,2013_1332,0,1,0
2013_1112,2013_1334,0,1,0
2013_1112,2013_1338,0,1,0
2013_1112,2013_1355,0,1,0
2013_1112,2013_1361,0,1,0
2013_1112,2013_1380,0,1,0
2013_1112,2013_1387,0,1,0
2013_1112,2013_1388,0,1,0
2013_1112,2013_1393,0,1,0
2013_1112,2013_1396,0,1,0
2013_1112,2013_1417,0,1,0
2013_1112,2013_1424,0,1,0
2013_1112,2013_1433,0,1,0
2013_1112,2013_1434,0,1,0
2013_1112,2013_1437,0,1,0
2013_1112,2013_1443,0,1,0
2013_1112,2013_1455,0,1,0
2013_1112,2013_1458,0,1,0
2013_1125,2013_1129,0,1,0
2013_1125,2013_1137,0,1,0
2013_1125,2013_1139,0,1,0
2013_1125,2013_1143,0,1,0
2013_1125,2013_1153,0,1,0
2013_1125,2013_1160,0,1,0
2013_1125,2013_1161,0,1,0
2013_1125,2013_1166,0,1,0
2013_1125,2013_1172,0,1,0
2013_1125,2013_1181,0,1,0
2013_1125,2013_1195,0,1,0
2013_1125,2013_1196,0,1,0
2013_1125,2013_1207,0,1,0
2013_1125,2013_1211,0,1,0
2013_1125,2013_1217,0,1,0
2013_1125,2013_1228,0,1,0
2013_1125,2013_1231,0,1,0
2013_1125,2013_1233,0,1,0
2013_1125,2013_1235,0,1,0
2013_1125,2013_1241,0,1,0
2013_1125,2013_1242,0,1,0
2013_1125,2013_1243,0,1,0
2013_1125,2013_1247,0,1,0
2013_1125,2013_1251,0,1,0
2013_1125,2013_1254,0,1,0
2013_1125,2013_1257,0,1,0
2013_1125,2013_1266,0,1,0
2013_1125,2013_1272,0,1,0
2013_1125,2013_1274,0,1,0
2013_1125,2013_1276,0,1,0
2013_1125,2013_1277,0,1,0
2013_1125,2013_1278,0,1,0
2013_1125,2013_1279,0,1,0
2013_1125,2013_1281,0,1,0
2013_1125,2013_1285,0,1,0
2013_1125,2013_1292,0,1,0
2013_1125,2013_1299,0,1,0
2013_1125,2013_1301,0,1,0
2013_1125,2013_1307,0,1,0
2013_1125,2013_1308,0,1,0
2013_1125,2013_1314,0,1,0
2013_1125,2013_1322,0,1,0
2013_1125,2013_1323,0,1,0
2013_1125,2013_1326,0,1,0
2013_1125,2013_1328,0,1,0
2013_1125,2013_1329,0,1,0
2013_1125,2013_1332,0,1,0
